file name,content source,art style,network,fsim,lpips,psnr,ssim,brisque,niqe,piqe
ResNet_M3_Autumn.jpeg,Autumn.jpeg,M3,ResNet,0.8049955368041992,0.5109068751335144,11.779154777526855,0.4522526552847754,40.68328857421875,5.029894708900325,44.39588928222656
VGG_M3_Flower.jpeg,Flower.jpeg,M3,VGG,0.8834531903266907,0.5969389081001282,13.51982593536377,0.5194453623099172,63.44500732421875,15.632640543775093,54.59278869628906
GoogleNet_PM3_Autumn.jpeg,Autumn.jpeg,PM3,GoogleNet,0.5493494868278503,0.791851282119751,8.79213809967041,0.10468165666040834,101.82281494140625,16.175529419277247,71.61582946777344
DenseNet_M2_GBHouse.jpeg,GBHouse.jpeg,M2,DenseNet,0.8903499841690063,0.40228980779647827,17.634502410888672,0.5733885142767899,36.34271240234375,6.941366222290575,43.09383773803711
VGG_M1_Puppy.jpeg,Puppy.jpeg,M1,VGG,0.9450864791870117,0.13527651131153107,20.11817169189453,0.7873232475572844,61.94915771484375,10.054411432915124,35.456180572509766
GoogleNet_VG1_Puppy.jpeg,Puppy.jpeg,VG1,GoogleNet,0.8553687930107117,0.3307894766330719,17.760818481445312,0.5652562086302818,1.81182861328125,5.405727770210617,41.19938659667969
ResNet_PM3_RailLandscape.jpeg,RailLandscape.jpeg,PM3,ResNet,0.6713526844978333,0.7311667799949646,10.087442398071289,0.286048505448869,51.9613037109375,7.45469694378963,63.92310333251953
ResNet_M3_RedPlane.jpeg,RedPlane.jpeg,M3,ResNet,0.8104441165924072,0.5345300436019897,10.655478477478027,0.44132196414457137,37.59759521484375,5.90998940658506,48.93778991699219
DenseNet_LF1_Nora.jpeg,Nora.jpeg,LF1,DenseNet,0.6157714128494263,0.6406363248825073,8.961246490478516,0.32154057666866326,41.11834716796875,6.946315680185946,47.19841384887695
DenseNet_PM3_Autumn.jpeg,Autumn.jpeg,PM3,DenseNet,0.6560738682746887,0.7844599485397339,9.771764755249023,0.3194408989502274,81.30517578125,10.38226801774886,65.71381378173828
SqueezeNet_VG2_TR4.jpeg,TR4.jpeg,VG2,SqueezeNet,0.7987291216850281,0.5212415456771851,12.902151107788086,0.23289851226665198,77.944091796875,14.929897896294559,71.9322280883789
DenseNet_M3_Pagoda.jpeg,Pagoda.jpeg,M3,DenseNet,0.7524712085723877,0.5296680927276611,8.85242748260498,0.3523015236253755,43.76605224609375,6.701243589023305,42.13064956665039
ResNet_LF2_RailLandscape.jpeg,RailLandscape.jpeg,LF2,ResNet,0.7637017965316772,0.6145349740982056,9.312352180480957,0.4632104987010139,25.61920166015625,5.581855859371499,49.027706146240234
ResNet_PM1_Pagoda.jpeg,Pagoda.jpeg,PM1,ResNet,0.7717854380607605,0.5079853534698486,14.872361183166504,0.39035561238302907,57.88763427734375,7.112024664349513,54.444740295410156
SqueezeNet_M2_Nora.jpeg,Nora.jpeg,M2,SqueezeNet,0.8050731420516968,0.5727996230125427,12.539767265319824,0.20804046593612865,101.866943359375,22.525525038719316,71.16206359863281
ResNet_LF3_Flower.jpeg,Flower.jpeg,LF3,ResNet,0.7311906218528748,0.7117472290992737,9.643558502197266,0.4187377659212726,48.84735107421875,7.202233378596148,51.53109359741211
DenseNet_M1_TR4.jpeg,TR4.jpeg,M1,DenseNet,0.7999614477157593,0.41245564818382263,15.165136337280273,0.4719665059482132,39.73748779296875,4.896416251661322,37.4526252746582
VGG_PM3_Autumn.jpeg,Autumn.jpeg,PM3,VGG,0.6528689861297607,0.8276472687721252,10.808700561523438,0.23378708321630667,81.79925537109375,18.101294210845417,67.32843780517578
SqueezeNet_M2_Puppy.jpeg,Puppy.jpeg,M2,SqueezeNet,0.8145872950553894,0.6026945114135742,11.414596557617188,0.20810634026702274,89.39590454101562,24.350465346237396,69.55158996582031
DenseNet_VG1_Nora.jpeg,Nora.jpeg,VG1,DenseNet,0.7158447504043579,0.5003389716148376,16.433048248291016,0.41205436798985495,32.68243408203125,5.553775306549473,34.35234832763672
GoogleNet_LF1_Puppy.jpeg,Puppy.jpeg,LF1,GoogleNet,0.6342904567718506,0.657461404800415,7.665682792663574,0.09970720625938898,72.18890380859375,11.746528509197846,65.62030029296875
VGG_PM3_RedPlane.jpeg,RedPlane.jpeg,PM3,VGG,0.6868323087692261,0.6628822088241577,10.181055068969727,0.24507437517598502,86.19439697265625,19.819139373815656,65.71490478515625
ResNet_LF2_TR4.jpeg,TR4.jpeg,LF2,ResNet,0.7682617902755737,0.4751463830471039,7.605512619018555,0.35821071404756205,63.00262451171875,5.836459583971661,50.34529495239258
GoogleNet_VG1_RailLandscape.jpeg,RailLandscape.jpeg,VG1,GoogleNet,0.8411080837249756,0.38964760303497314,15.112186431884766,0.4918713261778319,11.45184326171875,3.1373547405019906,41.23197555541992
DenseNet_M1_Flower.jpeg,Flower.jpeg,M1,DenseNet,0.7922165393829346,0.648811399936676,14.064231872558594,0.42849601798173415,37.37921142578125,5.194971823846662,41.9959831237793
GoogleNet_VG2_Autumn.jpeg,Autumn.jpeg,VG2,GoogleNet,0.6854135990142822,0.6997398734092712,13.382696151733398,0.13725850802812073,83.74264526367188,14.94092379553912,76.13626861572266
VGG_VG3_Seth.jpeg,Seth.jpeg,VG3,VGG,0.9255449175834656,0.4326522946357727,10.64192008972168,0.37510575979616284,76.0367431640625,17.775023016236798,56.891029357910156
DenseNet_PM3_Nora.jpeg,Nora.jpeg,PM3,DenseNet,0.628807783126831,0.7426087856292725,6.4012556076049805,0.22312847019827536,80.7530517578125,9.276617757969918,66.95161437988281
GoogleNet_PM2_TR4.jpeg,TR4.jpeg,PM2,GoogleNet,0.6538965106010437,0.6364760398864746,8.256474494934082,0.13743601222532476,75.31546020507812,15.453125639586396,71.79106140136719
GoogleNet_VG3_Nora.jpeg,Nora.jpeg,VG3,GoogleNet,0.7128040790557861,0.789839506149292,9.306941986083984,0.14758725048621318,75.6102294921875,17.030747377287184,73.42049407958984
DenseNet_LF3_TR4.jpeg,TR4.jpeg,LF3,DenseNet,0.7251852750778198,0.5187427401542664,8.057162284851074,0.37612570336226125,22.39312744140625,5.065589281591389,41.997806549072266
ResNet_M3_Nora.jpeg,Nora.jpeg,M3,ResNet,0.6592056155204773,0.6034195423126221,6.161716461181641,0.293244341276558,32.74066162109375,4.7177832955032954,46.434478759765625
