file name,content source,art style,network,fsim,lpips,psnr,ssim,brisque,niqe,piqe
SqueezeNet_VG1_RailLandscape.jpeg,RailLandscape.jpeg,VG1,SqueezeNet,0.878313481807709,0.358313411474228,17.2068767547607,0.539835227238377,24.7905883789063,5.08541059670694,55.6200675964356
ResNet_VG1_RedPlane.jpeg,RedPlane.jpeg,VG1,ResNet,0.861520230770111,0.374905347824097,18.2010231018066,0.722615034559312,12.8244018554688,3.44851488934921,26.1099033355713
DenseNet_VG1_RailLandscape.jpeg,RailLandscape.jpeg,VG1,DenseNet,0.856975317001343,0.404002845287323,15.3080272674561,0.582112105782829,31.5812377929688,4.14412185735336,37.787525177002
VGG_VG1_RailLandscape.jpeg,RailLandscape.jpeg,VG1,VGG,0.896873474121094,0.35522523522377,20.1282196044922,0.759505297412142,20.5021362304688,3.70650166579683,26.5025024414063
DenseNet_VG1_RedPlane.jpeg,RedPlane.jpeg,VG1,DenseNet,0.825433492660523,0.4990214407444,15.3410377502441,0.581592118242389,34.6427612304688,4.69690369104624,40.9554710388184
ResNet_VG1_Pagoda.jpeg,Pagoda.jpeg,VG1,ResNet,0.863265514373779,0.264114677906036,16.7857704162598,0.783667945432431,13.7880249023438,3.79433473664309,29.0745697021484
SqueezeNet_VG1_Nora.jpeg,Nora.jpeg,VG1,SqueezeNet,0.783483147621155,0.436065852642059,18.3338966369629,0.463031922398383,11.0839233398438,4.46791624105184,45.8999900817871
GoogleNet_VG1_Pagoda.jpeg,Pagoda.jpeg,VG1,GoogleNet,0.851329743862152,0.315472841262817,15.3445348739624,0.628610512266442,18.7929077148438,4.32776336831233,47.3583335876465
VGG_VG1_Nora.jpeg,Nora.jpeg,VG1,VGG,0.732107400894165,0.458692669868469,17.6058616638184,0.515072887458278,16.1256713867188,3.76871005540748,17.9184284210205
DenseNet_VG1_Pagoda.jpeg,Pagoda.jpeg,VG1,DenseNet,0.834865033626556,0.373626321554184,14.5993528366089,0.630752595679547,21.8009643554688,4.33984346352784,34.7984123229981
GoogleNet_VG1_RedPlane.jpeg,RedPlane.jpeg,VG1,GoogleNet,0.845802962779999,0.432328522205353,15.2004871368408,0.573066308738312,13.9218139648438,5.19684466009213,50.4289512634277
ResNet_VG1_Nora.jpeg,Nora.jpeg,VG1,ResNet,0.727941632270813,0.450829088687897,18.4717674255371,0.502527552269533,16.5910034179688,3.67639030862201,16.6067314147949
DenseNet_VG1_Nora.jpeg,Nora.jpeg,VG1,DenseNet,0.715484619140625,0.499038279056549,16.4346122741699,0.411964017365891,31.1505737304688,5.06699343408365,34.8761215209961
GoogleNet_VG1_RailLandscape.jpeg,RailLandscape.jpeg,VG1,GoogleNet,0.881960451602936,0.324986010789871,14.8578453063965,0.541471553589481,24.0145874023438,4.42312239631294,46.7359619140625
GoogleNet_VG1_Nora.jpeg,Nora.jpeg,VG1,GoogleNet,0.753691732883453,0.520710408687592,17.1269760131836,0.396141363385231,-4.208251953125,6.02167016930757,49.5910987854004
VGG_VG1_RedPlane.jpeg,RedPlane.jpeg,VG1,VGG,0.840118646621704,0.416814208030701,16.990701675415,0.735959563367318,17.7474975585938,3.86988001921366,25.0212707519531
SqueezeNet_VG1_Pagoda.jpeg,Pagoda.jpeg,VG1,SqueezeNet,0.836630582809448,0.333400100469589,15.6215972900391,0.58394514791739,1.5689697265625,4.94237694488263,47.5683250427246
VGG_VG1_Pagoda.jpeg,Pagoda.jpeg,VG1,VGG,0.847432434558868,0.325591027736664,16.1912403106689,0.730464749360995,23.2538452148438,3.80750278319211,24.2692565917969
ResNet_VG1_RailLandscape.jpeg,RailLandscape.jpeg,VG1,ResNet,0.907160103321075,0.25944709777832,22.5334358215332,0.739179671468484,17.0813598632813,3.61521738494892,22.4225902557373
SqueezeNet_VG1_RedPlane.jpeg,RedPlane.jpeg,VG1,SqueezeNet,0.856137037277222,0.420617073774338,17.180721282959,0.556673403575514,0.60675048828125,4.98085233362131,49.34716796875
