file name,content source,art style,network,fsim,lpips,psnr,ssim,brisque,niqe,piqe
DenseNet_LF1_GBHouse.jpeg,GBHouse.jpeg,LF1,DenseNet,0.775622487068176,0.542287349700928,12.411937713623,0.470242431593819,41.5654907226563,6.37201220769228,48.6218566894531
GoogleNet_LF1_GBHouse.jpeg,GBHouse.jpeg,LF1,GoogleNet,0.796085774898529,0.489980220794678,12.7579498291016,0.367449979892909,80.0164184570313,10.3742502154203,62.5957946777344
ResNet_LF1_GBHouse.jpeg,GBHouse.jpeg,LF1,ResNet,0.829512596130371,0.447377264499664,14.1602725982666,0.57229484857297,36.5951538085938,5.24063405528506,47.9129753112793
SqueezeNet_LF1_GBHouse.jpeg,GBHouse.jpeg,LF1,SqueezeNet,0.764670252799988,0.476443946361542,12.90625,0.348698464481091,68.113037109375,12.2155432748955,56.6313514709473
VGG_LF1_GBHouse.jpeg,GBHouse.jpeg,LF1,VGG,0.685046851634979,0.556564748287201,12.7799940109253,0.476870010145537,19.9718627929688,3.8258131391211,32.8780250549316
DenseNet_LF1_Pagoda.jpeg,Pagoda.jpeg,LF1,DenseNet,0.722525358200073,0.604415833950043,11.407790184021,0.364413760548036,48.5432739257813,5.88042077693323,47.4877433776856
GoogleNet_LF1_Pagoda.jpeg,Pagoda.jpeg,LF1,GoogleNet,0.784963130950928,0.494849145412445,11.7958307266235,0.336101760403328,82.1571655273438,9.98680406700827,61.3434677124023
ResNet_LF1_Pagoda.jpeg,Pagoda.jpeg,LF1,ResNet,0.786005437374115,0.498934835195541,12.1988315582275,0.48431582174601,49.5250854492188,5.20987370471279,47.8803672790527
SqueezeNet_LF1_Pagoda.jpeg,Pagoda.jpeg,LF1,SqueezeNet,0.754145562648773,0.511863112449646,12.2518577575684,0.310677107128314,76.1463623046875,10.7948958497209,56.5946807861328
VGG_LF1_Pagoda.jpeg,Pagoda.jpeg,LF1,VGG,0.732271254062653,0.596921741962433,11.8413972854614,0.45036792435393,20.1593627929688,3.98497386297709,31.4064388275147
DenseNet_LF3_Nora.jpeg,Nora.jpeg,LF3,DenseNet,0.617253839969635,0.622842967510223,7.15952444076538,0.321972980497354,14.6250610351563,5.76858290105385,41.2251968383789
GoogleNet_LF3_Nora.jpeg,Nora.jpeg,LF3,GoogleNet,0.558229267597199,0.692113876342773,7.07477998733521,0.147717188445737,84.8770141601563,10.9275572206027,61.804557800293
ResNet_LF3_Nora.jpeg,Nora.jpeg,LF3,ResNet,0.612505972385407,0.586878955364227,8.56432819366455,0.32629213267412,28.0072631835938,5.13105038187698,42.0198364257813
SqueezeNet_LF3_Nora.jpeg,Nora.jpeg,LF3,SqueezeNet,0.595437109470367,0.657674372196198,8.85075759887695,0.154234966109488,97.5823974609375,13.1560534115097,65.5868682861328
VGG_LF3_Nora.jpeg,Nora.jpeg,LF3,VGG,0.602319657802582,0.605686843395233,10.5920782089233,0.391480243861151,10.8078002929688,3.58535439714041,26.2380447387695
DenseNet_LF3_TR4.jpeg,TR4.jpeg,LF3,DenseNet,0.723885893821716,0.51703155040741,8.07577133178711,0.377312125452411,21.2091674804688,5.05131656855366,39.987174987793
GoogleNet_LF3_TR4.jpeg,TR4.jpeg,LF3,GoogleNet,0.692336320877075,0.534609198570252,8.2330904006958,0.234361673871908,93.9180297851563,8.28474378899463,56.0831604003906
ResNet_LF3_TR4.jpeg,TR4.jpeg,LF3,ResNet,0.780576467514038,0.422530978918076,10.194917678833,0.45253190541251,33.4747924804688,5.74227148991597,41.4967269897461
SqueezeNet_LF3_TR4.jpeg,TR4.jpeg,LF3,SqueezeNet,0.747988164424896,0.460522055625916,10.5389347076416,0.257639668334817,84.9790649414063,11.505144508584,61.6013641357422
VGG_LF3_TR4.jpeg,TR4.jpeg,LF3,VGG,0.753690600395203,0.50104683637619,12.3850746154785,0.52961560900562,17.7572631835938,3.56521284277351,25.0040264129639
